City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Mount Isa,AU,2021-12-04 02:52:55,-20.7333,139.5,100.17,17,44,17.27
294,Adamas,GR,2021-12-04 02:52:55,36.7333,24.4333,61.56,78,100,35.95
295,Nouakchott,MR,2021-12-04 02:52:55,18.0858,-15.9785,71.53,32,65,11.88
296,Abeche,TD,2021-12-04 02:52:56,13.8292,20.8324,71.19,24,2,7.74
297,Panjakent,TJ,2021-12-04 02:52:56,39.4952,67.6093,37.2,44,100,1.05
298,Makinsk,KZ,2021-12-04 02:52:57,52.6292,70.4169,20.73,94,100,13.33
299,Tatawin,TN,2021-12-04 02:52:57,32.9297,10.4518,47.28,55,4,15.17
300,Port Macquarie,AU,2021-12-04 02:52:57,-31.4333,152.9167,78.76,78,75,11.5
301,Chicama,PE,2021-12-04 02:52:57,-7.8447,-79.1469,61.34,81,98,4.94
302,Iqaluit,CA,2021-12-04 02:51:42,63.7506,-68.5145,1.13,77,40,15.01
303,La Palma,US,2021-12-04 02:49:10,33.8464,-118.0467,61.93,84,1,1.01
304,Iranshahr,IR,2021-12-04 02:52:58,27.2025,60.6848,57.54,58,75,4.61
305,Harqalah,TN,2021-12-04 02:52:58,36.0303,10.509,53.46,76,40,13.8
306,Hambantota,LK,2021-12-04 02:52:58,6.1241,81.1185,75.54,100,75,3.44
307,Asmar,AF,2021-12-04 02:52:59,35.0333,71.3581,54.34,27,100,9.48
308,Upernavik,GL,2021-12-04 02:52:59,72.7868,-56.1549,10.17,67,93,9.04
309,Turukhansk,RU,2021-12-04 02:48:10,65.8167,87.9833,-23.98,97,99,8.48
310,Axim,GH,2021-12-04 02:52:59,4.8699,-2.2405,78.69,87,93,5.79
311,Lompoc,US,2021-12-04 02:53:00,34.6391,-120.4579,56.57,85,90,4.61
312,Dinan,FR,2021-12-04 02:53:00,48.4167,-2.25,53.74,100,100,18.7
313,Vestmannaeyjar,IS,2021-12-04 02:53:00,63.4427,-20.2734,33.4,79,74,12.8
314,Ancud,CL,2021-12-04 02:53:00,-41.8697,-73.8203,51.33,88,0,2.42
315,Ponta Delgada,PT,2021-12-04 02:53:01,37.7333,-25.6667,61.5,88,75,3.44
316,Vuktyl,RU,2021-12-04 02:53:01,63.8567,57.3094,-2.76,96,96,5.35
317,Saint Anthony,US,2021-12-04 02:53:01,45.0205,-93.218,35.55,79,1,1.99
318,Pondicherry,IN,2021-12-04 02:53:02,11.93,79.83,77.13,72,67,6.17
319,Sonqor,IR,2021-12-04 02:53:02,34.7837,47.6004,25.61,59,16,0.65
320,Lagos,NG,2021-12-04 02:50:09,6.5833,3.75,82.72,90,91,0.69
321,Rockhampton,AU,2021-12-04 02:53:02,-23.3833,150.5,87.69,51,0,5.75
322,Serov,RU,2021-12-04 02:53:21,59.6033,60.5787,13.91,91,85,4.52
323,Tabou,CI,2021-12-04 02:54:03,4.423,-7.3528,78.35,86,97,6.55
324,Atherton,GB,2021-12-04 02:54:03,53.5237,-2.4935,44.29,93,100,18.01
325,San Cristobal,VE,2021-12-04 02:54:03,7.7669,-72.225,71.78,88,92,1.52
326,Conde,BR,2021-12-04 02:54:04,-7.2597,-34.9075,80.06,89,40,5.75
327,Kisanga,TZ,2021-12-04 02:54:04,-7.4362,37.7034,73.33,83,37,1.95
328,Palu,ID,2021-12-04 02:54:04,-0.8917,119.8707,88.47,58,100,2.62
329,Poya,NC,2021-12-04 02:54:04,-21.35,165.15,82.51,69,77,3.24
330,Poronaysk,RU,2021-12-04 02:54:05,49.2167,143.1167,13.3,74,16,13.89
331,La Ronge,CA,2021-12-04 02:54:05,55.1001,-105.2842,7.05,78,90,5.75
332,Grand Gaube,MU,2021-12-04 02:54:05,-20.0064,57.6608,80.38,69,29,8.99
333,Lovozero,RU,2021-12-04 02:54:06,68.005,35.0117,-2.15,100,43,2.46
334,Topolobampo,MX,2021-12-04 02:54:06,25.6,-109.05,70.05,56,31,9.48
335,Baker City,US,2021-12-04 02:54:06,44.7749,-117.8344,47.64,85,72,2.8
336,Carolina,PR,2021-12-04 02:54:06,18.3808,-65.9574,80.49,88,75,4.61
337,Tecoanapa,MX,2021-12-04 02:54:07,16.5167,-98.75,77.72,74,14,3.24
338,Osa,RU,2021-12-04 02:54:07,57.2829,55.4567,32.54,98,100,10.71
339,Seoul,KR,2021-12-04 02:52:08,37.5683,126.9778,42.24,42,0,4.61
340,Polyarnyy,RU,2021-12-04 02:54:07,69.1989,33.4478,-12.53,96,45,6.31
341,Biak,ID,2021-12-04 02:54:08,-0.9131,122.8766,83.5,70,100,1.07
342,Falam,MM,2021-12-04 02:54:08,22.9167,93.6833,64.74,57,41,1.77
343,Anloga,GH,2021-12-04 02:54:08,5.7947,0.8973,82.62,79,91,7.09
344,Bosaso,SO,2021-12-04 02:54:08,11.2842,49.1816,72.12,71,0,2.53
345,Chapleau,CA,2021-12-04 02:54:09,47.8405,-83.4034,18.54,96,100,3.18
346,Mehran,IR,2021-12-04 02:54:09,33.1222,46.1646,47.68,45,8,7.38
347,Richards Bay,ZA,2021-12-04 02:54:09,-28.783,32.0377,70.56,84,100,6.11
348,Dwarka,IN,2021-12-04 02:54:10,22.2394,68.9678,74.66,55,0,11.7
349,Cockburn Town,TC,2021-12-04 02:54:10,21.4612,-71.1419,79.32,76,29,16.82
350,Egvekinot,RU,2021-12-04 02:54:10,66.3167,-179.1667,-9.24,97,46,4.68
351,Saint-Augustin,CA,2021-12-04 02:54:10,51.226,-58.6502,23.09,85,100,31.9
352,Mandapam,IN,2021-12-04 02:54:11,9.2833,79.1167,81.73,72,86,6.76
353,Kingseat,GB,2021-12-04 02:54:11,56.0974,-3.4084,40.19,93,90,8.99
354,Tamiahua,MX,2021-12-04 02:54:11,21.2667,-97.45,72.59,88,68,7.14
355,Abha,SA,2021-12-04 02:54:12,18.2164,42.5053,48.02,36,0,0.0
356,Winnipeg,CA,2021-12-04 02:50:41,49.8844,-97.147,24.26,78,75,6.91
357,Pisco,PE,2021-12-04 02:54:12,-13.7,-76.2167,65.01,88,0,11.5
358,Agar,IN,2021-12-04 02:54:12,23.7,76.0167,62.83,54,2,7.14
359,Tamandare,BR,2021-12-04 02:53:11,-8.7597,-35.1047,77.86,85,38,8.28
360,Grao Mogol,BR,2021-12-04 02:54:13,-16.5594,-42.8897,64.63,99,76,4.03
361,Parati,BR,2021-12-04 02:52:07,-23.2178,-44.7131,69.19,96,99,2.04
362,Pemba,MZ,2021-12-04 02:54:13,-12.974,40.5178,79.5,83,40,1.99
363,Tigzirt,DZ,2021-12-04 02:54:13,36.8886,4.1198,51.35,72,57,8.97
364,Mumford,GH,2021-12-04 02:54:14,5.2618,-0.759,79.99,83,93,7.74
365,Mnogovershinnyy,RU,2021-12-04 02:54:14,53.9353,139.9242,2.44,84,81,10.27
366,College,US,2021-12-04 02:54:14,64.8569,-147.8028,-19.41,68,1,0.0
367,Sao Geraldo Do Araguaia,BR,2021-12-04 02:55:14,-6.4006,-48.555,73.09,96,95,2.75
368,Prince Rupert,CA,2021-12-04 02:55:15,54.3161,-130.3201,40.69,88,90,6.91
369,Ghanzi,BW,2021-12-04 02:55:15,-21.5667,21.7833,76.68,48,100,8.63
370,Fukue,JP,2021-12-04 02:55:15,32.6881,128.8419,53.96,47,20,13.8
371,Qandala,SO,2021-12-04 02:55:16,11.472,49.8728,74.41,69,0,4.09
372,Planadas,CO,2021-12-04 02:55:16,3.197,-75.6451,70.23,94,98,5.55
373,Faanui,PF,2021-12-04 02:55:16,-16.4833,-151.75,81.46,72,28,18.14
374,Erdenet,MN,2021-12-04 02:55:16,49.0333,104.0833,21.51,27,8,5.41
375,Jasper,US,2021-12-04 02:55:17,37.2001,-94.3502,60.22,68,28,1.99
376,Broome,US,2021-12-04 02:55:17,42.2506,-75.833,33.55,71,53,3.0
377,Makakilo City,US,2021-12-04 02:55:17,21.3469,-158.0858,71.56,69,75,19.57
378,San Lazaro,BZ,2021-12-04 02:55:18,18.0387,-88.6622,70.65,94,11,3.65
379,Sibu,MY,2021-12-04 02:55:18,2.3,111.8167,77.31,100,40,3.0
380,Tupik,RU,2021-12-04 02:55:18,54.4253,119.9327,10.09,77,65,2.21
381,Mana,GF,2021-12-04 02:55:18,5.6592,-53.7767,76.78,89,80,7.56
382,Obo,CF,2021-12-04 02:55:19,5.3998,26.4869,71.24,82,100,2.04
383,Japura,ID,2021-12-04 02:55:19,-0.3167,102.35,83.17,67,100,5.73
384,Chimore,BO,2021-12-04 02:55:19,-16.9833,-65.1333,73.83,98,100,2.15
385,Henties Bay,NA,2021-12-04 02:55:19,-22.116,14.2845,59.86,91,0,6.4
386,Okhotsk,RU,2021-12-04 02:55:20,59.3833,143.3,-16.22,89,47,17.02
387,Norman Wells,CA,2021-12-04 02:55:20,65.282,-126.8329,-41.76,66,20,3.44
388,Talara,PE,2021-12-04 02:55:20,-4.5772,-81.2719,66.45,88,14,14.85
389,Quatre Cocos,MU,2021-12-04 02:55:21,-20.2078,57.7625,80.1,70,16,10.22
390,Paamiut,GL,2021-12-04 02:55:21,61.994,-49.6678,34.07,62,100,28.25
391,Mombetsu,JP,2021-12-04 02:55:21,44.3525,143.3525,41.02,56,40,11.5
392,Miraflores,MX,2021-12-04 02:55:21,19.2167,-98.8083,64.87,51,99,3.0
393,Srandakan,ID,2021-12-04 02:55:22,-7.9386,110.2506,85.24,69,37,9.64
394,Luena,AO,2021-12-04 02:55:22,-11.7833,19.9167,60.75,95,55,3.11
395,Torgelow,DE,2021-12-04 02:55:22,53.6333,14.0167,37.0,97,100,12.35
396,Hare Bay,CA,2021-12-04 02:55:23,48.8499,-54.0148,40.35,74,77,25.34
397,Menongue,AO,2021-12-04 02:55:23,-14.6585,17.691,63.54,89,100,3.4
398,Karratha,AU,2021-12-04 02:55:23,-20.7377,116.8463,101.44,21,40,8.19
399,Mount Gambier,AU,2021-12-04 02:55:23,-37.8333,140.7667,64.31,55,90,17.27
400,Taoudenni,ML,2021-12-04 02:55:24,22.6783,-3.9836,62.98,18,100,17.05
401,Shubarshi,KZ,2021-12-04 02:55:24,48.5872,57.1869,30.45,89,51,6.87
402,Manggar,ID,2021-12-04 02:55:24,-2.8833,108.2667,80.22,83,100,9.51
403,Ios,GR,2021-12-04 02:55:24,36.7333,25.2833,64.06,60,100,13.0
404,Bilibino,RU,2021-12-04 02:55:25,68.0546,166.4372,-21.24,98,100,7.85
405,Waitati,NZ,2021-12-04 02:55:25,-45.75,170.5667,65.82,81,100,4.23
406,Krasnokamensk,RU,2021-12-04 02:55:25,50.0979,118.0369,19.36,86,55,4.18
407,Popondetta,PG,2021-12-04 02:55:26,-8.7537,148.2534,89.46,59,100,3.22
408,Cabedelo,BR,2021-12-04 02:55:26,-6.9811,-34.8339,81.27,83,80,10.38
409,Launceston,AU,2021-12-04 02:55:26,-41.45,147.1667,66.61,38,90,11.01
410,Malatya,TR,2021-12-04 02:52:36,38.5,38.0,21.25,93,75,2.3
411,Katsuura,JP,2021-12-04 02:55:26,35.1333,140.3,61.2,55,1,22.12
412,Idenao,CM,2021-12-04 02:56:27,4.2475,9.0047,72.84,87,92,2.42
413,Kibaya,TZ,2021-12-04 02:56:27,-5.3,36.5667,60.48,82,92,6.55
414,Tirodi,IN,2021-12-04 02:56:27,21.6833,79.7,68.34,44,37,6.46
415,Tahta,EG,2021-12-04 02:56:28,26.7693,31.5021,53.71,52,10,1.36
416,Challans,FR,2021-12-04 02:56:28,46.8436,-1.8749,56.32,95,100,22.44
417,Salina,US,2021-12-04 02:54:48,38.8403,-97.6114,51.19,55,2,8.86
418,Wanlaweyn,SO,2021-12-04 02:56:28,2.6185,44.8938,74.28,80,6,7.76
419,Chernyshevskiy,RU,2021-12-04 02:56:29,63.0128,112.4714,21.02,97,100,3.62
420,Constantine,DZ,2021-12-04 02:56:29,36.365,6.6147,40.41,75,40,11.5
421,Bathsheba,BB,2021-12-04 02:56:29,13.2167,-59.5167,81.21,78,40,16.11
422,Pangody,RU,2021-12-04 02:56:29,65.85,74.4859,-11.56,89,100,5.99
423,Birao,CF,2021-12-04 02:56:30,10.2849,22.7882,69.51,34,31,5.86
424,Digapahandi,IN,2021-12-04 02:56:30,19.3667,84.5833,67.46,96,100,5.99
425,Choix,MX,2021-12-04 02:56:30,26.7092,-108.3219,72.86,39,4,3.53
426,Sambava,MG,2021-12-04 02:56:30,-14.2667,50.1667,74.59,84,18,7.47
427,Lindi,TZ,2021-12-04 02:56:31,-10.0,39.7167,72.97,92,4,2.66
428,Kavaratti,IN,2021-12-04 02:56:31,10.5669,72.642,81.21,74,98,1.83
429,Atakpame,TG,2021-12-04 02:56:31,7.5333,1.1333,73.96,85,100,2.66
430,Ponta Do Sol,PT,2021-12-04 02:56:32,32.6667,-17.1,64.0,71,98,10.0
431,Elizabeth City,US,2021-12-04 02:56:32,36.2946,-76.2511,53.62,85,0,7.02
432,Zhigansk,RU,2021-12-04 02:56:32,66.7697,123.3711,-22.47,88,100,23.69
433,Umm Kaddadah,SD,2021-12-04 02:56:32,13.6017,26.6876,67.48,37,0,12.35
434,Fomboni,KM,2021-12-04 02:56:33,-12.28,43.7425,81.79,71,52,11.77
435,Sinjar,IQ,2021-12-04 02:56:33,36.3209,41.8754,45.88,40,100,1.9
436,Simpang Empat,MY,2021-12-04 02:56:33,4.95,100.6333,82.4,90,100,2.04
437,Atar,MR,2021-12-04 02:53:18,20.5169,-13.0499,67.01,27,100,7.38
438,Natchitoches,US,2021-12-04 02:56:34,31.7668,-93.1335,66.88,94,1,3.44
439,Sisimiut,GL,2021-12-04 02:56:34,66.9395,-53.6735,18.5,59,100,21.21
440,Sosua,DO,2021-12-04 02:54:26,19.7667,-70.5167,75.18,100,40,0.0
441,Husavik,IS,2021-12-04 02:56:34,66.0449,-17.3389,12.11,79,20,12.86
442,San Blas,MX,2021-12-04 02:56:35,21.5167,-105.2667,73.42,86,4,2.53
443,Vardo,NO,2021-12-04 02:56:35,70.3705,31.1107,25.68,75,98,9.82
444,Plouzane,FR,2021-12-04 02:56:35,48.3833,-4.6167,51.98,87,90,17.27
445,Cairns,AU,2021-12-04 02:56:35,-16.9167,145.7667,95.07,60,98,13.8
446,Nyanza,RW,2021-12-04 02:56:36,-2.3519,29.7509,60.78,94,100,2.48
447,Fuerte Olimpo,PY,2021-12-04 02:56:36,-21.0415,-57.8738,82.51,63,83,3.51
448,Kiunga,PG,2021-12-04 02:56:36,-6.1219,141.2906,87.22,77,71,1.92
449,Sayyan,YE,2021-12-04 02:56:37,15.1718,44.3244,40.77,34,4,5.01
450,Carson City,US,2021-12-04 02:56:37,39.1638,-119.7674,54.01,50,1,3.44
451,At-Bashi,KG,2021-12-04 02:56:37,41.1702,75.8106,21.27,57,99,2.13
452,Porto Torres,IT,2021-12-04 02:56:37,40.835,8.3972,41.18,67,12,9.71
453,Lumeje,AO,2021-12-04 02:56:38,-11.55,20.7833,64.49,89,80,4.56
454,Marystown,CA,2021-12-04 02:56:38,47.1666,-55.1483,42.85,100,59,5.01
455,Ovsyanka,RU,2021-12-04 02:56:38,55.9575,92.5519,33.22,81,70,16.06
456,Domoni,KM,2021-12-04 02:56:38,-12.2569,44.5319,78.82,78,16,3.76
457,Sikasso,ML,2021-12-04 02:57:39,10.9167,-7.0,73.45,24,27,3.4
458,Pirovskoye,RU,2021-12-04 02:57:39,57.6267,92.2658,24.35,87,100,16.15
459,Tessalit,ML,2021-12-04 02:57:39,20.1986,1.0114,64.4,20,30,10.38
460,Morondava,MG,2021-12-04 02:57:40,-20.2833,44.2833,79.56,80,3,2.26
461,Erenhot,CN,2021-12-04 02:57:40,43.6475,111.9767,26.6,50,0,9.75
462,Itacoatiara,BR,2021-12-04 02:57:40,-3.1431,-58.4442,74.14,94,100,2.71
463,Inuvik,CA,2021-12-04 02:57:40,68.3499,-133.7218,-17.39,69,1,3.44
464,Tateyama,JP,2021-12-04 02:57:41,34.9833,139.8667,61.11,47,20,21.85
465,Neiafu,TO,2021-12-04 02:57:41,-18.65,-173.9833,84.88,70,40,5.75
466,Chake Chake,TZ,2021-12-04 02:57:41,-5.2459,39.7666,75.47,89,17,4.94
467,Sangar,RU,2021-12-04 02:57:41,63.9242,127.4739,-27.54,81,94,19.28
468,Shimanovsk,RU,2021-12-04 02:57:42,52.0,127.7,3.45,61,41,5.99
469,San Pedro,PH,2021-12-04 02:57:42,14.35,121.0167,85.32,62,20,6.91
470,Tiarei,PF,2021-12-04 02:57:42,-17.5333,-149.3333,86.02,76,78,15.35
471,Komsomolskiy,UZ,2021-12-04 02:57:43,40.4272,71.7189,39.92,52,100,2.3
472,Vanavara,RU,2021-12-04 02:57:43,60.34,102.2797,28.67,91,100,12.15
473,Iquique,CL,2021-12-04 02:57:43,-20.2208,-70.1431,64.44,69,13,3.44
474,Nome,US,2021-12-04 02:57:43,64.5011,-165.4064,8.67,85,90,25.32
475,Dolzhanskaya,RU,2021-12-04 02:57:44,46.6311,37.8039,46.9,88,100,17.52
476,Daru,PG,2021-12-04 02:57:44,-9.0763,143.2092,84.18,75,100,5.61
477,Moose Factory,CA,2021-12-04 02:57:44,51.2585,-80.6094,-2.2,71,1,8.05
478,Takoradi,GH,2021-12-04 02:57:45,4.8845,-1.7554,79.39,85,87,7.63
479,Aysha,RU,2021-12-04 02:57:45,55.8704,48.6319,37.85,90,100,20.09
480,Barra Da Estiva,BR,2021-12-04 02:57:45,-13.6261,-41.3269,64.45,98,96,3.36
481,Hwange,ZW,2021-12-04 02:57:46,-18.3693,26.5019,75.63,46,3,2.93
482,Alvaraes,BR,2021-12-04 02:57:46,-3.2208,-64.8042,73.24,95,96,0.38
483,Malanje,AO,2021-12-04 02:54:16,-9.5402,16.341,63.41,98,100,1.23
484,Rio Cuarto,AR,2021-12-04 02:57:46,-33.1307,-64.3499,69.67,73,82,7.4
485,Behat,IN,2021-12-04 02:57:47,30.1667,77.6167,64.0,55,0,2.8
486,Thio,NC,2021-12-04 02:57:47,-21.6167,166.2167,84.16,64,96,7.29
487,Te Anau,NZ,2021-12-04 02:57:47,-45.4167,167.7167,59.92,97,100,2.44
488,Marawi,PH,2021-12-04 02:57:47,7.9986,124.2928,73.65,73,93,4.56
489,Batemans Bay,AU,2021-12-04 02:57:48,-35.7167,150.1833,75.2,83,100,7.76
490,Noyabrsk,RU,2021-12-04 02:57:48,63.1994,75.4507,1.04,97,100,6.71
491,Lawton,US,2021-12-04 02:57:48,34.6087,-98.3903,65.82,76,100,7.0
492,Calama,CL,2021-12-04 02:57:48,-22.4667,-68.9333,59.49,18,37,9.22
493,Mushie,CD,2021-12-04 02:57:49,-3.0167,16.9,72.1,94,100,1.25
494,Moyale,KE,2021-12-04 02:57:49,3.5167,39.0584,64.89,71,4,3.65
495,Dumas,US,2021-12-04 02:57:49,35.8656,-101.9732,50.04,65,1,10.36
496,Zelenoborskiy,RU,2021-12-04 02:57:50,66.845,32.3622,5.99,93,23,6.69
497,Talcahuano,CL,2021-12-04 02:57:50,-36.7167,-73.1167,55.08,76,0,11.5
498,Kuchl,AT,2021-12-04 02:57:50,47.6265,13.1448,32.22,76,100,7.14
499,Barcelos,PT,2021-12-04 02:57:50,41.5388,-8.6151,53.92,95,84,5.35
500,Rawson,AR,2021-12-04 02:57:51,-43.3002,-65.1023,58.48,56,5,22.93
501,Grand Forks,US,2021-12-04 02:57:14,47.9417,-97.4337,26.58,63,35,12.93
502,Chunoyar,RU,2021-12-04 02:57:51,57.4467,97.3217,31.64,76,100,17.54
503,Sayat,TM,2021-12-04 02:57:51,38.7839,63.8803,39.07,54,92,9.13
504,Iskateley,RU,2021-12-04 02:57:52,67.6803,53.1512,-9.33,100,64,4.97
505,Parana,AR,2021-12-04 02:58:52,-31.732,-60.5238,77.56,50,51,15.1
506,Talnakh,RU,2021-12-04 02:58:52,69.4865,88.3972,-27.8,97,94,12.75
507,Marsh Harbour,BS,2021-12-04 02:57:27,26.5412,-77.0636,73.63,61,95,6.53
508,Minab,IR,2021-12-04 02:58:52,27.1467,57.0801,60.3,70,1,2.86
509,Suluq,LY,2021-12-04 02:58:53,31.6682,20.2521,59.49,66,71,13.13
510,Gornopravdinsk,RU,2021-12-04 02:58:53,60.05,69.9,16.05,91,55,8.63
511,Port Hardy,CA,2021-12-04 02:58:53,50.6996,-127.4199,39.2,100,90,2.3
512,Baijiantan,CN,2021-12-04 02:58:54,45.6333,85.1833,28.85,62,100,3.56
513,Fare,PF,2021-12-04 02:58:54,-16.7,-151.0167,81.54,67,75,17.81
514,Guinticgan,PH,2021-12-04 02:58:54,11.5641,123.1236,80.58,73,92,15.86
515,Abnub,EG,2021-12-04 02:58:55,27.2696,31.1511,53.82,53,37,1.7
516,Kenai,US,2021-12-04 02:58:55,60.5544,-151.2583,2.03,90,10,7.74
517,Kautokeino,NO,2021-12-04 02:58:55,69.0125,23.0412,-4.83,100,100,0.2
518,Pacifica,US,2021-12-04 02:58:55,37.6138,-122.4869,55.94,85,90,4.0
519,Chlorakas,CY,2021-12-04 02:57:14,34.8042,32.4083,56.28,62,100,6.91
520,Arlit,NE,2021-12-04 02:58:56,18.7369,7.3853,68.14,17,31,5.35
521,Galesong,ID,2021-12-04 02:58:56,-5.3166,119.3661,84.22,67,100,5.99
522,Tukrah,LY,2021-12-04 02:58:56,32.5341,20.5791,59.63,80,92,1.95
523,Lerwick,GB,2021-12-04 02:55:51,60.1545,-1.1494,41.0,73,100,4.27
524,Jalingo,NG,2021-12-04 02:58:57,8.8833,11.3667,75.96,31,45,2.51
525,Nabire,ID,2021-12-04 02:55:05,-3.3667,135.4833,86.18,69,81,6.06
526,Jalu,LY,2021-12-04 02:58:57,29.0331,21.5482,61.12,30,100,7.0
527,Rio Gallegos,AR,2021-12-04 02:58:57,-51.6226,-69.2181,57.25,41,40,13.8
528,Saint-Pierre,RE,2021-12-04 02:58:58,-21.3393,55.4781,79.29,69,0,0.0
529,Tazmalt,DZ,2021-12-04 02:58:58,36.3868,4.3989,42.6,81,34,3.06
530,Santa Cruz,BO,2021-12-04 02:58:58,-17.8,-63.1667,76.46,94,40,5.75
531,Road Town,VG,2021-12-04 02:58:58,18.4167,-64.6167,80.01,76,1,15.95
532,Half Moon Bay,US,2021-12-04 02:58:59,37.4636,-122.4286,56.14,87,90,4.61
533,Billings,US,2021-12-04 02:54:15,45.7833,-108.5007,35.92,61,90,10.36
534,Haines Junction,CA,2021-12-04 02:58:59,60.7522,-137.5108,-13.05,77,100,0.0
535,Ilo,PE,2021-12-04 02:58:59,-17.6394,-71.3375,66.45,82,81,6.62
536,Maralal,KE,2021-12-04 02:59:00,1.0968,36.698,56.1,88,54,5.68
537,Muisne,EC,2021-12-04 02:59:00,0.6,-80.0333,75.27,87,100,8.41
538,Senneterre,CA,2021-12-04 02:59:00,48.3835,-77.2328,-0.18,88,96,4.14
539,Ratnagiri,IN,2021-12-04 02:59:00,16.9833,73.3,76.86,82,95,3.74
540,Suntar,RU,2021-12-04 02:59:01,62.1444,117.6319,14.77,96,100,4.14
541,Diamantino,BR,2021-12-04 02:59:01,-14.4086,-56.4461,74.8,90,100,2.04
542,Grants,US,2021-12-04 02:59:01,35.1473,-107.8514,37.63,44,1,0.0
543,Faya,SA,2021-12-04 02:59:02,18.3851,42.4509,48.31,29,0,3.96
544,Koceljeva,RS,2021-12-04 02:59:02,44.4736,19.8117,31.6,91,91,2.73
545,Ovalle,CL,2021-12-04 02:59:02,-30.5983,-71.2003,67.46,49,0,2.53
546,Zhezkazgan,KZ,2021-12-04 02:59:02,47.8043,67.7144,22.23,89,17,5.86
547,Aykhal,RU,2021-12-04 02:59:03,66.0,111.5,-2.06,99,100,9.95
548,Balabac,PH,2021-12-04 02:59:03,7.9868,117.0645,82.06,81,99,13.58
549,Abaete,BR,2021-12-04 02:59:03,-19.16,-45.4458,68.59,91,0,2.77
550,Lata,PT,2021-12-04 03:00:04,40.1629,-8.3327,51.82,89,100,2.75
551,Puerto Gaitan,CO,2021-12-04 02:56:24,4.3133,-72.0816,77.7,70,96,5.75
552,Hoquiam,US,2021-12-04 03:00:04,46.9809,-123.8893,42.93,85,98,5.99
553,Inirida,CO,2021-12-04 03:00:05,3.8653,-67.9239,73.35,94,100,1.25
554,Bonavista,CA,2021-12-04 03:00:06,48.6499,-53.1147,44.11,73,52,35.34
555,Dillon,US,2021-12-04 03:00:07,34.4166,-79.3712,64.26,65,35,7.07
